tazobactam,fraction #,ODf,ff,fi,replicate,dilution,ampicillin
201.6,5,1.33790473647,0.967490509424,0.3370479041,0,100.0,5.0
201.6,6,1.35199214098,0.972713732038,0.418670161771,0,100.0,5.0
201.6,7,1.4600029166,0.975218972446,0.498534234666,0,100.0,5.0
201.6,8,1.53627560577,0.972826363784,0.612826031436,0,100.0,5.0
201.6,9,1.50103232865,0.98366585432,0.726062333201,0,100.0,5.0
201.6,10,1.67212032764,0.97583582669,0.825805326019,0,100.0,5.0
201.6,11,1.52298357234,0.990032247551,0.990643791637,0,100.0,5.0
0.0,0,1.67689770446,,0.000340916579115,1,100.0,5.0
0.0,1,1.10407783488,0.0509634016597,0.0443767445187,1,100.0,5.0
0.0,2,1.65076779511,0.0542064769528,0.0900807581116,1,100.0,5.0
0.0,3,1.64840986037,0.0909919966195,0.151535886526,1,100.0,5.0
0.0,4,1.65785899589,0.137693574456,0.199246769256,1,100.0,5.0
0.0,5,1.51417298424,0.178230379011,0.254009711778,1,100.0,5.0
0.0,6,1.52298357234,0.239732497651,0.353239998953,1,100.0,5.0
0.0,7,1.54072677841,0.307608423462,0.443138313436,1,100.0,5.0
0.0,8,1.59266977626,0.405701862573,0.546140482954,1,100.0,5.0
0.0,9,1.56088554384,0.518929022841,0.637818786092,1,100.0,5.0
0.0,10,1.60876108434,0.710584237696,0.810194325602,1,100.0,5.0
0.0,11,1.62266161748,0.99035752815,0.993714476928,1,100.0,5.0
8.4,0,1.29037379984,,0.000340916579115,1,100.0,5.0
8.4,1,1.34392956366,,0.0443767445187,1,100.0,5.0
8.4,2,1.45786753308,0.131229543462,0.0900807581116,1,100.0,5.0
8.4,3,1.44298587371,0.0958173072554,0.151535886526,1,100.0,5.0
8.4,4,1.48581419627,,0.199246769256,1,100.0,5.0
8.4,5,1.529618105,,0.254009711778,1,100.0,5.0
8.4,6,1.47932882543,0.237516550755,0.353239998953,1,100.0,5.0
8.4,7,1.37638469502,0.323092706866,0.443138313436,1,100.0,5.0
8.4,8,1.48581419627,0.415339163483,0.546140482954,1,100.0,5.0
8.4,9,1.43875503769,0.52448294279,0.637818786092,1,100.0,5.0
8.4,10,1.83380253204,0.701802802262,0.810194325602,1,100.0,5.0
8.4,11,1.47071554661,0.989398976368,0.993714476928,1,100.0,5.0
14.2,0,1.15809651071,,0.000340916579115,1,100.0,5.0
14.2,1,1.2864654111,0.740070608723,0.0443767445187,1,100.0,5.0
14.2,2,1.27672905039,0.465077188739,0.0900807581116,1,100.0,5.0
14.2,3,1.31399242455,0.262973907002,0.151535886526,1,100.0,5.0
14.2,4,1.35603614118,0.141433655762,0.199246769256,1,100.0,5.0
14.2,5,1.3866402881,0.181331299922,0.254009711778,1,100.0,5.0
14.2,6,1.49014995947,0.235075224016,0.353239998953,1,100.0,5.0
14.2,7,1.5518999942,0.32355707248,0.443138313436,1,100.0,5.0
14.2,8,1.66497644173,0.389436568773,0.546140482954,1,100.0,5.0
14.2,9,1.38048037154,0.511683614122,0.637818786092,1,100.0,5.0
14.2,10,1.64370264657,0.709782634355,0.810194325602,1,100.0,5.0
14.2,11,1.53405387701,0.992909267514,0.993714476928,1,100.0,5.0
24.1,0,1.11833510007,,0.000340916579115,1,100.0,5.0
24.1,1,1.34594204121,0.92486191492,0.0443767445187,1,100.0,5.0
24.1,2,1.23636623872,0.564257235372,0.0900807581116,1,100.0,5.0
24.1,3,1.40316385308,0.739083022652,0.151535886526,1,100.0,5.0
24.1,4,1.59954957078,,0.199246769256,1,100.0,5.0
24.1,5,1.50978278127,0.217473413689,0.254009711778,1,100.0,5.0
24.1,6,1.49667198842,0.24643616051,0.353239998953,1,100.0,5.0
24.1,7,1.52740404993,0.301372865879,0.443138313436,1,100.0,5.0
24.1,8,1.45360386629,0.417022543569,0.546140482954,1,100.0,5.0
24.1,9,1.6840860964,0.521053679525,0.637818786092,1,100.0,5.0
24.1,10,1.58353483627,0.711833733683,0.810194325602,1,100.0,5.0
24.1,11,1.80036031459,0.986095326964,0.993714476928,1,100.0,5.0
41.0,0,1.22687963351,,0.000340916579115,1,100.0,5.0
41.0,1,1.30608727508,0.977043146717,0.0443767445187,1,100.0,5.0
41.0,2,1.20617238175,0.892648858355,0.0900807581116,1,100.0,5.0
41.0,3,1.16724900831,0.83771886064,0.151535886526,1,100.0,5.0
41.0,4,1.12550356715,0.834850680515,0.199246769256,1,100.0,5.0
41.0,5,1.54966015163,0.724282414124,0.254009711778,1,100.0,5.0
41.0,6,1.41773936116,0.524578826148,0.353239998953,1,100.0,5.0
41.0,7,1.47071554661,0.369745670069,0.443138313436,1,100.0,5.0
41.0,8,1.47286525232,0.42242729383,0.546140482954,1,100.0,5.0
41.0,9,1.49014995947,0.529104065114,0.637818786092,1,100.0,5.0
41.0,10,1.59725357014,0.722611691581,0.810194325602,1,100.0,5.0
41.0,11,1.78006585938,0.991010270675,0.993714476928,1,100.0,5.0
69.8,0,1.26318043243,,0.000340916579115,1,100.0,5.0
69.8,1,1.45573451806,0.865836535043,0.0443767445187,1,100.0,5.0
69.8,2,1.23636623872,0.961931126972,0.0900807581116,1,100.0,5.0
69.8,3,1.1690847466,,0.151535886526,1,100.0,5.0
69.8,4,1.09698864494,0.900988914103,0.199246769256,1,100.0,5.0
69.8,5,1.52077713814,0.862648687967,0.254009711778,1,100.0,5.0
69.8,6,1.49449552016,0.879787923007,0.353239998953,1,100.0,5.0
69.8,7,1.50321621183,0.844816963976,0.443138313436,1,100.0,5.0
69.8,8,1.61338344027,0.758534770523,0.546140482954,1,100.0,5.0
69.8,9,1.5880968822,0.631431327018,0.637818786092,1,100.0,5.0
69.8,10,1.64840986037,0.740005961095,0.810194325602,1,100.0,5.0
69.8,11,1.77502553391,0.992827376547,0.993714476928,1,100.0,5.0
118.6,0,1.29625131706,,0.000340916579115,1,100.0,5.0
118.6,1,1.48148818649,,0.0443767445187,1,100.0,5.0
118.6,2,1.26704173576,0.974517378563,0.0900807581116,1,100.0,5.0
118.6,3,1.07412761534,0.968110955304,0.151535886526,1,100.0,5.0
118.6,4,1.20617238175,0.949416505716,0.199246769256,1,100.0,5.0
118.6,5,1.35603614118,0.895987797533,0.254009711778,1,100.0,5.0
118.6,6,1.34392956366,0.958281250432,0.353239998953,1,100.0,5.0
118.6,7,1.45360386629,0.950763615062,0.443138313436,1,100.0,5.0
118.6,8,1.4664233309,0.975307050587,0.546140482954,1,100.0,5.0
118.6,9,1.43664310506,,0.637818786092,1,100.0,5.0
118.6,10,1.57444308372,0.930697148758,0.810194325602,1,100.0,5.0
118.6,11,1.92684145891,0.993823305604,0.993714476928,1,100.0,5.0
201.6,0,1.22309805613,,0.000340916579115,1,100.0,5.0
201.6,1,1.30411605472,0.989617103008,0.0443767445187,1,100.0,5.0
201.6,2,1.29037379984,0.980438299925,0.0900807581116,1,100.0,5.0
201.6,3,1.50759143247,0.981627734948,0.151535886526,1,100.0,5.0
201.6,4,1.09168885005,0.980043885643,0.199246769256,1,100.0,5.0
201.6,5,1.31003578787,0.982121150523,0.254009711778,1,100.0,5.0
201.6,6,1.1399211664,0.981744405168,0.353239998953,1,100.0,5.0
201.6,7,1.13450189189,0.978891400532,0.443138313436,1,100.0,5.0
201.6,8,1.61801693338,0.977424880086,0.546140482954,1,100.0,5.0
201.6,9,1.63900692673,0.981469673161,0.637818786092,1,100.0,5.0
201.6,10,1.76748972924,0.987205702066,0.810194325602,1,100.0,5.0
201.6,11,2.12158250236,0.993447941053,0.993714476928,1,100.0,5.0
0.0,0,0.00400416577755,,0.000417685596839,2,100.0,5.0
0.0,1,1.47932882543,0.0383822461074,0.0631195320643,2,100.0,5.0
0.0,2,1.4600029166,0.0775043021151,0.123847229628,2,100.0,5.0
0.0,3,1.24208074633,0.123451101118,0.17798889428,2,100.0,5.0
0.0,4,1.56765236636,0.184795010795,0.257630162739,2,100.0,5.0
0.0,5,1.58125786528,0.251961987528,0.368858147062,2,100.0,5.0
0.0,6,1.67450753253,0.31970936867,0.43835423839,2,100.0,5.0
0.0,7,1.45147557253,0.37979194104,0.50053000376,2,100.0,5.0
0.0,8,1.70824333743,0.518932895962,0.633220373653,2,100.0,5.0
0.0,9,1.43032118762,0.644226573411,0.739417509856,2,100.0,5.0
0.0,10,1.50759143247,0.803536360787,0.878008662941,2,100.0,5.0
0.0,11,1.60414981218,0.989672585496,0.992765554962,2,100.0,5.0
8.4,0,0.101639238277,,0.000417685596839,2,100.0,5.0
8.4,1,1.33189872558,0.378474375494,0.0631195320643,2,100.0,5.0
8.4,2,1.45786753308,0.0788391776806,0.123847229628,2,100.0,5.0
8.4,3,1.38869798615,0.11791393988,0.17798889428,2,100.0,5.0
8.4,4,1.32591141383,0.190221013073,0.257630162739,2,100.0,5.0
8.4,5,1.32391977852,0.253983570632,0.368858147062,2,100.0,5.0
8.4,6,1.47932882543,0.307011694908,0.43835423839,2,100.0,5.0
8.4,7,1.49885092272,0.396249866877,0.50053000376,2,100.0,5.0
8.4,8,1.50321621183,0.524295591479,0.633220373653,2,100.0,5.0
8.4,9,1.61338344027,0.624992716762,0.739417509856,2,100.0,5.0
8.4,10,1.53849990425,0.786920884732,0.878008662941,2,100.0,5.0
8.4,11,1.51417298424,0.991188690158,0.992765554962,2,100.0,5.0
14.2,0,0.136748837421,,0.000417685596839,2,100.0,5.0
14.2,1,1.38869798615,0.706324124416,0.0631195320643,2,100.0,5.0
14.2,2,1.33790473647,0.294022976802,0.123847229628,2,100.0,5.0
14.2,3,1.529618105,0.126741843204,0.17798889428,2,100.0,5.0
14.2,4,1.33590064795,0.174021666175,0.257630162739,2,100.0,5.0
14.2,5,1.29625131706,0.254676038702,0.368858147062,2,100.0,5.0
14.2,6,1.29233097698,0.311314648248,0.43835423839,2,100.0,5.0
14.2,7,1.5699132755,0.380490896672,0.50053000376,2,100.0,5.0
14.2,8,1.47717188633,0.504592511441,0.633220373653,2,100.0,5.0
14.2,9,1.35806133477,0.641666260051,0.739417509856,2,100.0,5.0
14.2,10,1.51417298424,0.795174145203,0.878008662941,2,100.0,5.0
14.2,11,1.44722603825,0.989142449168,0.992765554962,2,100.0,5.0
24.1,0,0.073382455963,,0.000417685596839,2,100.0,5.0
24.1,1,1.40731702356,0.937556204524,0.0631195320643,2,100.0,5.0
24.1,2,1.27867238298,0.719796741824,0.123847229628,2,100.0,5.0
24.1,3,1.47286525232,0.416111406165,0.17798889428,2,100.0,5.0
24.1,4,1.43875503769,0.225289406938,0.257630162739,2,100.0,5.0
24.1,5,1.52298357234,0.237843335532,0.368858147062,2,100.0,5.0
24.1,6,1.44298587371,0.328804845128,0.43835423839,2,100.0,5.0
24.1,7,1.32591141383,,0.50053000376,2,100.0,5.0
24.1,8,1.36618350409,0.526608890457,0.633220373653,2,100.0,5.0
24.1,9,1.4408692922,0.649526801758,0.739417509856,2,100.0,5.0
24.1,10,1.37843144293,0.794624421651,0.878008662941,2,100.0,5.0
24.1,11,1.67212032764,0.988715705319,0.992765554962,2,100.0,5.0
41.0,0,0.14104843505,,0.000417685596839,2,100.0,5.0
41.0,1,1.29821448814,0.914851931821,0.0631195320643,2,100.0,5.0
41.0,2,1.11297623125,0.917416946328,0.123847229628,2,100.0,5.0
41.0,3,1.0105107702,0.837168888026,0.17798889428,2,100.0,5.0
41.0,4,1.15444767359,0.793805921098,0.257630162739,2,100.0,5.0
41.0,5,1.22121005236,0.657381364523,0.368858147062,2,100.0,5.0
41.0,6,1.27867238298,0.387167147667,0.43835423839,2,100.0,5.0
41.0,7,1.37638469502,0.405486955071,0.50053000376,2,100.0,5.0
41.0,8,1.38458478945,0.508401684064,0.633220373653,2,100.0,5.0
41.0,9,1.47717188633,0.656344650801,0.739417509856,2,100.0,5.0
41.0,10,1.53405387701,0.79103105453,0.878008662941,2,100.0,5.0
41.0,11,1.83639926056,0.990247265226,0.992765554962,2,100.0,5.0
69.8,0,0.0911252916576,,0.000417685596839,2,100.0,5.0
69.8,1,1.28256494951,0.921780467791,0.0631195320643,2,100.0,5.0
69.8,2,1.30806051808,0.949518478629,0.123847229628,2,100.0,5.0
69.8,3,0.991996472288,0.94721096159,0.17798889428,2,100.0,5.0
69.8,4,0.975318582566,0.916667793971,0.257630162739,2,100.0,5.0
69.8,5,1.32990088307,0.902936011559,0.368858147062,2,100.0,5.0
69.8,6,1.34191918995,0.901585037844,0.43835423839,2,100.0,5.0
69.8,7,1.40109062652,0.832337873188,0.50053000376,2,100.0,5.0
69.8,8,1.36008866335,0.70310762923,0.633220373653,2,100.0,5.0
69.8,9,1.46856824125,0.709324374204,0.739417509856,2,100.0,5.0
69.8,10,1.68889332898,0.815779048156,0.878008662941,2,100.0,5.0
69.8,11,1.60645406611,0.988999292216,0.992765554962,2,100.0,5.0
118.6,0,0.17908571152,,0.000417685596839,2,100.0,5.0
118.6,1,1.37843144293,0.973048550025,0.0631195320643,2,100.0,5.0
118.6,2,1.31795721859,0.966118774051,0.123847229628,2,100.0,5.0
118.6,3,1.22687963351,0.935735581646,0.17798889428,2,100.0,5.0
118.6,4,1.06540677157,0.953385657474,0.257630162739,2,100.0,5.0
118.6,5,1.2689752987,0.933724504071,0.368858147062,2,100.0,5.0
118.6,6,1.39901963266,0.938083702191,0.43835423839,2,100.0,5.0
118.6,7,1.6110708735,0.939809490567,0.50053000376,2,100.0,5.0
118.6,8,1.39901963266,0.923222138438,0.633220373653,2,100.0,5.0
118.6,9,1.37025748915,0.935674807966,0.739417509856,2,100.0,5.0
118.6,10,1.58353483627,0.934075612306,0.878008662941,2,100.0,5.0
118.6,11,1.59496030747,0.988930289757,0.992765554962,2,100.0,5.0
201.6,0,0.0414433731355,,0.000417685596839,2,100.0,5.0
201.6,1,1.46856824125,0.979995442747,0.0631195320643,2,100.0,5.0
201.6,2,1.09345382599,0.971149440294,0.123847229628,2,100.0,5.0
201.6,3,1.14898736633,0.971211379266,0.17798889428,2,100.0,5.0
201.6,4,1.17092223893,0.979195055713,0.257630162739,2,100.0,5.0
201.6,5,1.29037379984,0.976071935245,0.368858147062,2,100.0,5.0
201.6,6,1.33790473647,0.968104891314,0.43835423839,2,100.0,5.0
201.6,7,1.15080574665,0.971043469824,0.50053000376,2,100.0,5.0
201.6,8,1.44934963159,0.977315104268,0.633220373653,2,100.0,5.0
201.6,9,1.66973608243,0.981602846149,0.739417509856,2,100.0,5.0
201.6,10,1.525192541,0.990635029745,0.878008662941,2,100.0,5.0
201.6,11,1.18383408143,0.986343689008,0.992765554962,2,100.0,5.0
0.0,0,0.00500651128868,,-0.000121274661233,0,100.0,20.0
0.0,1,1.48581419627,0.415167943882,0.0580629825486,0,100.0,20.0
0.0,2,1.75499530776,0.0829805854437,0.115312456098,0,100.0,20.0
0.0,3,1.40109062652,0.106796840759,0.198413361225,0,100.0,20.0
0.0,4,1.56539411218,0.15198348684,0.264396162462,0,100.0,20.0
0.0,5,1.41356364547,0.211224572234,0.3370479041,0,100.0,20.0
0.0,6,1.65312862453,0.270176585771,0.418670161771,0,100.0,20.0
0.0,7,1.58353483627,0.37030915913,0.498534234666,0,100.0,20.0
0.0,8,1.52077713814,0.442131956128,0.612826031436,0,100.0,20.0
0.0,9,1.61569879132,0.58415827551,0.726062333201,0,100.0,20.0
0.0,10,1.63198477577,0.722672788023,0.825805326019,0,100.0,20.0
0.0,11,1.63666335953,0.983213220852,0.990643791637,0,100.0,20.0
1.7,0,0.00801668629273,,-0.000121274661233,0,100.0,20.0
1.7,1,1.10052997324,0.422268187208,0.0580629825486,0,100.0,20.0
1.7,2,1.47286525232,0.0918780164439,0.115312456098,0,100.0,20.0
1.7,3,1.34594204121,0.115604803131,0.198413361225,0,100.0,20.0
1.7,4,1.38458478945,0.168932765058,0.264396162462,0,100.0,20.0
1.7,5,1.52740404993,0.207216235164,0.3370479041,0,100.0,20.0
1.7,6,1.44298587371,0.278068125651,0.418670161771,0,100.0,20.0
1.7,7,1.32790511392,0.370652073373,0.498534234666,0,100.0,20.0
1.7,8,1.34594204121,0.458641583599,0.612826031436,0,100.0,20.0
1.7,9,1.43875503769,0.581508155653,0.726062333201,0,100.0,20.0
1.7,10,1.53183471206,0.73114415369,0.825805326019,0,100.0,20.0
1.7,11,1.50978278127,0.986672649961,0.990643791637,0,100.0,20.0
2.9,0,0.00701277100038,,-0.000121274661233,0,100.0,20.0
2.9,1,1.47286525232,0.737836683542,0.0580629825486,0,100.0,20.0
2.9,2,1.36414974348,0.243460648735,0.115312456098,0,100.0,20.0
2.9,3,1.32591141383,0.116377805496,0.198413361225,0,100.0,20.0
2.9,4,1.23826918844,0.164325176257,0.264396162462,0,100.0,20.0
2.9,5,1.20243126572,,0.3370479041,0,100.0,20.0
2.9,6,1.37638469502,0.26965671715,0.418670161771,0,100.0,20.0
2.9,7,1.54966015163,0.359552812805,0.498534234666,0,100.0,20.0
2.9,8,1.4664233309,0.45152518397,0.612826031436,0,100.0,20.0
2.9,9,1.39901963266,0.586814930743,0.726062333201,0,100.0,20.0
2.9,10,1.52740404993,0.731041605739,0.825805326019,0,100.0,20.0
2.9,11,1.47717188633,0.979286807395,0.990643791637,0,100.0,20.0
4.9,0,0.00801668629273,,-0.000121274661233,0,100.0,20.0
4.9,1,1.38458478945,,0.0580629825486,0,100.0,20.0
4.9,2,1.33189872558,0.475015268586,0.115312456098,0,100.0,20.0
4.9,3,1.29037379984,0.127636022881,0.198413361225,0,100.0,20.0
4.9,4,1.40316385308,0.168778456864,0.264396162462,0,100.0,20.0
4.9,5,1.37638469502,0.211704114914,0.3370479041,0,100.0,20.0
4.9,6,1.4600029166,0.281894024116,0.418670161771,0,100.0,20.0
4.9,7,1.36008866335,0.362225223732,0.498534234666,0,100.0,20.0
4.9,8,1.43242618509,0.451469669553,0.612826031436,0,100.0,20.0
4.9,9,1.49667198842,0.564596519788,0.726062333201,0,100.0,20.0
4.9,10,1.47501736377,0.733965655485,0.825805326019,0,100.0,20.0
4.9,11,1.45147557253,0.986380055084,0.990643791637,0,100.0,20.0
8.4,0,0.0231386465843,,-0.000121274661233,0,100.0,20.0
8.4,1,1.37843144293,0.920407791051,0.0580629825486,0,100.0,20.0
8.4,2,1.35603614118,0.807493166895,0.115312456098,0,100.0,20.0
8.4,3,1.1399211664,0.33430741522,0.198413361225,0,100.0,20.0
8.4,4,1.41147918285,0.198909592979,0.264396162462,0,100.0,20.0
8.4,5,1.46856824125,0.208191252952,0.3370479041,0,100.0,20.0
8.4,6,1.40523931714,0.271238597788,0.418670161771,0,100.0,20.0
8.4,7,1.31795721859,0.376899145138,0.498534234666,0,100.0,20.0
8.4,8,1.52077713814,0.44808761973,0.612826031436,0,100.0,20.0
8.4,9,1.49667198842,0.58646747074,0.726062333201,0,100.0,20.0
8.4,10,1.64135335341,0.741771049167,0.825805326019,0,100.0,20.0
8.4,11,1.53405387701,0.9872982383,0.990643791637,0,100.0,20.0
14.2,0,0.00500651128868,,-0.000121274661233,0,100.0,20.0
14.2,1,1.47501736377,0.948198631501,0.0580629825486,0,100.0,20.0
14.2,2,1.40939697717,0.91579777202,0.115312456098,0,100.0,20.0
14.2,3,1.1782898159,0.758595352889,0.198413361225,0,100.0,20.0
14.2,4,1.16175228427,0.376992840957,0.264396162462,0,100.0,20.0
14.2,5,1.30214685286,0.295913263663,0.3370479041,0,100.0,20.0
14.2,6,1.36821941779,0.27625232908,0.418670161771,0,100.0,20.0
14.2,7,1.53183471206,0.378090647751,0.498534234666,0,100.0,20.0
14.2,8,1.44298587371,0.448526149656,0.612826031436,0,100.0,20.0
14.2,9,1.72288469659,0.590788638906,0.726062333201,0,100.0,20.0
14.2,10,1.40523931714,0.730279788951,0.825805326019,0,100.0,20.0
14.2,11,1.40731702356,,0.990643791637,0,100.0,20.0
24.1,0,0.00600937951447,,-0.000121274661233,0,100.0,20.0
24.1,1,1.43032118762,0.950110459332,0.0580629825486,0,100.0,20.0
24.1,2,1.32790511392,0.953656523069,0.115312456098,0,100.0,20.0
24.1,3,1.38869798615,0.872662511143,0.198413361225,0,100.0,20.0
24.1,4,1.30017966537,0.790421269355,0.264396162462,0,100.0,20.0
24.1,5,1.19125138776,0.663887201424,0.3370479041,0,100.0,20.0
24.1,6,1.37229772275,0.382950102956,0.418670161771,0,100.0,20.0
24.1,7,1.46428081022,0.388677987286,0.498534234666,0,100.0,20.0
24.1,8,1.36008866335,0.452740527019,0.612826031436,0,100.0,20.0
24.1,9,1.33790473647,0.603606699723,0.726062333201,0,100.0,20.0
24.1,10,1.5518999942,0.729314587407,0.825805326019,0,100.0,20.0
24.1,11,1.73270790066,0.98715974955,0.990643791637,0,100.0,20.0
41.0,0,0.0130441390324,,-0.000121274661233,0,100.0,20.0
41.0,1,1.63900692673,0.973077976849,0.0580629825486,0,100.0,20.0
41.0,2,1.48148818649,0.971844459181,0.115312456098,0,100.0,20.0
41.0,3,1.43242618509,0.966720676693,0.198413361225,0,100.0,20.0
41.0,4,1.52298357234,0.96148072385,0.264396162462,0,100.0,20.0
41.0,5,1.38869798615,0.932271031498,0.3370479041,0,100.0,20.0
41.0,6,1.23066866172,0.824851820492,0.418670161771,0,100.0,20.0
41.0,7,1.44510478735,0.859402548193,0.498534234666,0,100.0,20.0
41.0,8,1.50103232865,0.746392811886,0.612826031436,0,100.0,20.0
41.0,9,1.6110708735,0.704249632321,0.726062333201,0,100.0,20.0
41.0,10,1.45786753308,0.745408766039,0.825805326019,0,100.0,20.0
41.0,11,1.77502553391,0.987070375265,0.990643791637,0,100.0,20.0
0.0,0,1.25164282379,,0.000340916579115,1,100.0,20.0
0.0,1,1.62033787318,0.846397429827,0.0443767445187,1,100.0,20.0
0.0,2,1.6840860964,0.216027745506,0.0900807581116,1,100.0,20.0
0.0,3,1.54518827769,,0.151535886526,1,100.0,20.0
0.0,4,1.47501736377,0.128753146162,0.199246769256,1,100.0,20.0
0.0,5,1.37229772275,0.177315413459,0.254009711778,1,100.0,20.0
0.0,6,1.50978278127,0.23558485416,0.353239998953,1,100.0,20.0
0.0,7,1.42192416361,0.3157320272,0.443138313436,1,100.0,20.0
0.0,8,1.4600029166,0.412708497128,0.546140482954,1,100.0,20.0
0.0,9,1.43875503769,0.525361051648,0.637818786092,1,100.0,20.0
0.0,10,1.06540677157,0.708024072746,0.810194325602,1,100.0,20.0
0.0,11,1.17460249914,0.982842325901,0.993714476928,1,100.0,20.0
1.7,0,1.28256494951,,0.000340916579115,1,100.0,20.0
1.7,1,1.41983062407,0.857600629422,0.0443767445187,1,100.0,20.0
1.7,2,1.0688903648,,0.0900807581116,1,100.0,20.0
1.7,3,1.73270790066,0.101143272389,0.151535886526,1,100.0,20.0
1.7,4,1.45786753308,0.12973564449,0.199246769256,1,100.0,20.0
1.7,5,1.525192541,0.180184881437,0.254009711778,1,100.0,20.0
1.7,6,1.48364997495,0.232865120498,0.353239998953,1,100.0,20.0
1.7,7,1.17276148865,0.308975378765,0.443138313436,1,100.0,20.0
1.7,8,1.43875503769,0.419784579934,0.546140482954,1,100.0,20.0
1.7,9,1.38253148549,0.517600340929,0.637818786092,1,100.0,20.0
1.7,10,1.26125268426,0.706981691886,0.810194325602,1,100.0,20.0
1.7,11,0.985307949727,0.984849896157,0.993714476928,1,100.0,20.0
2.9,0,1.32990088307,,0.000340916579115,1,100.0,20.0
2.9,1,1.47717188633,0.921480103163,0.0443767445187,1,100.0,20.0
2.9,2,1.50540257788,0.432602933883,0.0900807581116,1,100.0,20.0
2.9,3,1.41356364547,0.190104892879,0.151535886526,1,100.0,20.0
2.9,4,1.47501736377,0.141644184117,0.199246769256,1,100.0,20.0
2.9,5,1.46428081022,,0.254009711778,1,100.0,20.0
2.9,6,1.30214685286,0.242130694431,0.353239998953,1,100.0,20.0
2.9,7,1.30017966537,0.315017037956,0.443138313436,1,100.0,20.0
2.9,8,1.60645406611,0.409557470947,0.546140482954,1,100.0,20.0
2.9,9,1.64370264657,0.525815909584,0.637818786092,1,100.0,20.0
2.9,10,1.41773936116,0.708180161734,0.810194325602,1,100.0,20.0
2.9,11,1.04808283763,0.988993298155,0.993714476928,1,100.0,20.0
4.9,0,1.39695086668,,0.000340916579115,1,100.0,20.0
4.9,1,1.45147557253,0.919627196097,0.0443767445187,1,100.0,20.0
4.9,2,1.29625131706,,0.0900807581116,1,100.0,20.0
4.9,3,1.36211813141,0.427516518428,0.151535886526,1,100.0,20.0
4.9,4,1.5789835871,0.163023022243,0.199246769256,1,100.0,20.0
4.9,5,1.51857323258,,0.254009711778,1,100.0,20.0
4.9,6,1.53405387701,0.246051703967,0.353239998953,1,100.0,20.0
4.9,7,1.47932882543,,0.443138313436,1,100.0,20.0
4.9,8,1.66735478956,0.389505086684,0.546140482954,1,100.0,20.0
4.9,9,1.68168697896,0.548650962401,0.637818786092,1,100.0,20.0
4.9,10,1.5518999942,0.706408822695,0.810194325602,1,100.0,20.0
4.9,11,1.6792908508,0.978723746376,0.993714476928,1,100.0,20.0
8.4,0,1.42192416361,,0.000340916579115,1,100.0,20.0
8.4,1,1.54742291481,0.954617123489,0.0443767445187,1,100.0,20.0
8.4,2,1.49232151236,0.606066269283,0.0900807581116,1,100.0,20.0
8.4,3,1.29037379984,0.621758578602,0.151535886526,1,100.0,20.0
8.4,4,1.4600029166,0.281354966806,0.199246769256,1,100.0,20.0
8.4,5,1.42192416361,0.209179719024,0.254009711778,1,100.0,20.0
8.4,6,1.34392956366,0.236750189205,0.353239998953,1,100.0,20.0
8.4,7,1.56765236636,0.31095125202,0.443138313436,1,100.0,20.0
8.4,8,1.49885092272,0.420192741699,0.546140482954,1,100.0,20.0
8.4,9,1.37025748915,0.533873188287,0.637818786092,1,100.0,20.0
8.4,10,1.51637184987,0.730954757129,0.810194325602,1,100.0,20.0
8.4,11,1.43875503769,0.98420828156,0.993714476928,1,100.0,20.0
14.2,0,1.24398936198,,0.000340916579115,1,100.0,20.0
14.2,1,1.39695086668,0.969629050534,0.0443767445187,1,100.0,20.0
14.2,2,1.52077713814,0.942843805715,0.0900807581116,1,100.0,20.0
14.2,3,1.28061768136,0.856716390748,0.151535886526,1,100.0,20.0
14.2,4,1.32990088307,0.787765081963,0.199246769256,1,100.0,20.0
14.2,5,1.2689752987,0.541862760966,0.254009711778,1,100.0,20.0
14.2,6,1.4408692922,0.366002765526,0.353239998953,1,100.0,20.0
14.2,7,1.41983062407,0.334073830752,0.443138313436,1,100.0,20.0
14.2,8,1.51417298424,0.420204109822,0.546140482954,1,100.0,20.0
14.2,9,1.65785899589,0.532038357405,0.637818786092,1,100.0,20.0
14.2,10,1.79018631589,0.713128780753,0.810194325602,1,100.0,20.0
14.2,11,1.84943576039,0.982021119525,0.993714476928,1,100.0,20.0
24.1,0,1.24208074633,,0.000340916579115,1,100.0,20.0
24.1,1,1.51417298424,0.97701495419,0.0443767445187,1,100.0,20.0
24.1,2,1.63666335953,0.970539800184,0.0900807581116,1,100.0,20.0
24.1,3,1.67450753253,0.968263874867,0.151535886526,1,100.0,20.0
24.1,4,1.40316385308,0.913222210778,0.199246769256,1,100.0,20.0
24.1,5,1.52077713814,0.834705939864,0.254009711778,1,100.0,20.0
24.1,6,1.40523931714,,0.353239998953,1,100.0,20.0
24.1,7,1.56765236636,0.587711747939,0.443138313436,1,100.0,20.0
24.1,8,1.6110708735,0.48191550967,0.546140482954,1,100.0,20.0
24.1,9,1.60414981218,0.541693776105,0.637818786092,1,100.0,20.0
24.1,10,1.61569879132,0.711806615508,0.810194325602,1,100.0,20.0
24.1,11,2.10060033869,0.98662749167,0.993714476928,1,100.0,20.0
41.0,0,1.45360386629,,0.000340916579115,1,100.0,20.0
41.0,1,1.72533579747,0.968328584559,0.0443767445187,1,100.0,20.0
41.0,2,1.67212032764,0.972270677106,0.0900807581116,1,100.0,20.0
